period_id,tickersymbol,start_date,end_date,sessions,start_close,end_close,efficiency_ratio,period_return,range_pct,regime,reference_reset_detected
131,PNJ,2024-08-15,2024-08-28,10,96.900000,101.600000,0.22488038,0.04850361,0.15686275,oscillating_sideways,False
131,SSI,2024-08-15,2024-08-28,10,30.900000,34.050000,0.64948454,0.10194175,0.11326861,uptrend,False
131,TCB,2024-08-15,2024-08-28,10,21.150000,23.000000,0.94871795,0.08747045,0.10401891,uptrend,False
131,VCB,2024-08-15,2024-08-28,10,87.600000,91.100000,0.50724638,0.03995434,0.06392694,uptrend,False
131,VND,2024-08-15,2024-08-28,10,14.250000,15.400000,0.62162162,0.08070175,0.12280702,uptrend,False
131,VPB,2024-08-15,2024-08-28,10,18.000000,18.950000,0.90476190,0.05277778,0.07500000,uptrend,False
132,FPT,2024-08-22,2024-09-06,10,133.800000,132.100000,0.15044248,-0.01270553,0.03886398,oscillating_sideways,False
132,HPG,2024-08-22,2024-09-06,10,25.750000,25.400000,0.21212121,-0.01359223,0.06407767,oscillating_sideways,False
132,MBB,2024-08-22,2024-09-06,10,24.400000,24.000000,0.23529412,-0.01639344,0.05942623,oscillating_sideways,False
132,MWG,2024-08-22,2024-09-06,10,70.000000,68.000000,0.55555556,-0.02857143,0.05714286,downtrend,False
132,PNJ,2024-08-22,2024-09-06,10,109.300000,99.600000,0.75193798,-0.08874657,0.10155535,downtrend,False
132,SSI,2024-08-22,2024-09-06,10,33.100000,33.400000,0.09090909,0.00906344,0.04833837,oscillating_sideways,False
132,TCB,2024-08-22,2024-09-06,10,22.350000,22.800000,0.29032258,0.02013423,0.06040268,oscillating_sideways,False
132,VCB,2024-08-22,2024-09-06,10,92.400000,90.200000,0.61111111,-0.02380952,0.03679654,downtrend,False
132,VND,2024-08-22,2024-09-06,10,15.600000,15.200000,0.40000000,-0.02564103,0.06089744,downtrend,False
132,VPB,2024-08-22,2024-09-06,10,18.750000,18.450000,0.27272727,-0.01600000,0.06133333,oscillating_sideways,False
133,FPT,2024-08-29,2024-09-13,10,133.700000,133.000000,0.05882353,-0.00523560,0.03964099,oscillating_sideways,False
133,HPG,2024-08-29,2024-09-13,10,25.600000,25.000000,0.28571429,-0.02343750,0.05664062,oscillating_sideways,False
133,MBB,2024-08-29,2024-09-13,10,24.850000,23.900000,0.61290323,-0.03822938,0.06841046,downtrend,False
133,MWG,2024-08-29,2024-09-13,10,69.100000,67.200000,0.46341463,-0.02749638,0.04775687,downtrend,False
133,PNJ,2024-08-29,2024-09-13,10,101.000000,99.800000,0.23076923,-0.01188119,0.04257426,oscillating_sideways,False
133,SSI,2024-08-29,2024-09-13,10,33.950000,32.300000,0.64705882,-0.04860088,0.06921944,downtrend,False
133,TCB,2024-08-29,2024-09-13,10,23.000000,22.200000,0.42105263,-0.03478261,0.06086957,downtrend,False
133,VCB,2024-08-29,2024-09-13,10,91.500000,89.900000,0.30769231,-0.01748634,0.04808743,oscillating_sideways,False
133,VND,2024-08-29,2024-09-13,10,15.600000,14.300000,1.00000000,-0.08333333,0.10897436,excluded_reference_reset,True
133,VPB,2024-08-29,2024-09-13,10,18.950000,18.450000,0.33333333,-0.02638522,0.06860158,oscillating_sideways,False
134,FPT,2024-09-09,2024-09-20,10,131.300000,135.300000,0.38461538,0.03046458,0.05635948,uptrend,False
134,HPG,2024-09-09,2024-09-20,10,25.600000,25.650000,0.02222222,0.00195312,0.05468750,oscillating_sideways,False
134,MBB,2024-09-09,2024-09-20,10,23.950000,24.750000,0.57142857,0.03340292,0.06263048,uptrend,False
134,MWG,2024-09-09,2024-09-20,10,67.500000,68.000000,0.11627907,0.00740741,0.04740741,oscillating_sideways,False
134,PNJ,2024-09-09,2024-09-20,10,99.500000,98.800000,0.21212121,-0.00703518,0.03015075,oscillating_sideways,False
134,SSI,2024-09-09,2024-09-20,10,32.900000,33.600000,0.26923077,0.02127660,0.06231003,oscillating_sideways,False
134,TCB,2024-09-09,2024-09-20,10,22.650000,23.550000,0.40909091,0.03973510,0.07726269,uptrend,False
134,VCB,2024-09-09,2024-09-20,10,90.200000,90.600000,0.05128205,0.00443459,0.04434590,oscillating_sideways,False
134,VND,2024-09-09,2024-09-20,10,15.200000,15.000000,0.09090909,-0.01315789,0.08223684,excluded_reference_reset,True
134,VPB,2024-09-09,2024-09-20,10,18.350000,18.950000,0.46153846,0.03269755,0.05722071,uptrend,False
135,FPT,2024-09-16,2024-09-27,10,131.100000,134.200000,0.44927536,0.02364607,0.04500381,uptrend,False
135,HPG,2024-09-16,2024-09-27,10,24.850000,26.050000,0.66666667,0.04828974,0.06639839,uptrend,False
135,MBB,2024-09-16,2024-09-27,10,23.900000,25.700000,0.94736842,0.07531381,0.09832636,uptrend,False
135,MWG,2024-09-16,2024-09-27,10,66.100000,67.500000,0.25000000,0.02118003,0.06051437,oscillating_sideways,False
135,PNJ,2024-09-16,2024-09-27,10,99.500000,99.000000,0.16129032,-0.00502513,0.02914573,oscillating_sideways,False
135,SSI,2024-09-16,2024-09-27,10,32.100000,27.600000,0.47368421,-0.14018692,0.23364486,excluded_reference_reset,True
135,TCB,2024-09-16,2024-09-27,10,22.200000,24.200000,0.83333333,0.09009009,0.10135135,uptrend,False
135,VCB,2024-09-16,2024-09-27,10,88.900000,92.500000,0.60000000,0.04049494,0.05849269,uptrend,False
135,VND,2024-09-16,2024-09-27,10,14.100000,15.200000,0.64705882,0.07801418,0.10283688,uptrend,False
135,VPB,2024-09-16,2024-09-27,10,18.350000,19.750000,1.00000000,0.07629428,0.10354223,uptrend,False
136,FPT,2024-09-23,2024-10-04,10,134.000000,134.100000,0.01960784,0.00074627,0.02388060,oscillating_sideways,False
136,HPG,2024-09-23,2024-10-04,10,25.700000,26.200000,0.26315789,0.01945525,0.05252918,oscillating_sideways,False
136,MBB,2024-09-23,2024-10-04,10,24.800000,25.100000,0.17647059,0.01209677,0.05443548,oscillating_sideways,False
136,MWG,2024-09-23,2024-10-04,10,67.300000,66.400000,0.17647059,-0.01337296,0.05497771,oscillating_sideways,False
136,PNJ,2024-09-23,2024-10-04,10,99.100000,95.400000,0.78723404,-0.03733602,0.05247225,downtrend,False
136,SSI,2024-09-23,2024-10-04,10,26.600000,27.300000,0.36842105,0.02631579,0.07330827,excluded_reference_reset,True
136,TCB,2024-09-23,2024-10-04,10,23.350000,24.050000,0.29166667,0.02997859,0.08137045,oscillating_sideways,False
136,VCB,2024-09-23,2024-10-04,10,90.900000,92.300000,0.36842105,0.01540154,0.03300330,uptrend,False
136,VND,2024-09-23,2024-10-04,10,14.850000,14.650000,0.13333333,-0.01346801,0.07070707,oscillating_sideways,False
136,VPB,2024-09-23,2024-10-04,10,19.000000,20.000000,0.55555556,0.05263158,0.08157895,uptrend,False
137,FPT,2024-09-30,2024-10-11,10,134.500000,139.600000,0.37226277,0.03791822,0.07286245,uptrend,False
137,HPG,2024-09-30,2024-10-11,10,26.350000,27.300000,0.37254902,0.03605313,0.06072106,uptrend,False
137,MBB,2024-09-30,2024-10-11,10,25.700000,25.550000,0.11111111,-0.00583658,0.04474708,oscillating_sideways,False
137,MWG,2024-09-30,2024-10-11,10,68.100000,64.500000,0.66666667,-0.05286344,0.07635830,downtrend,False
137,PNJ,2024-09-30,2024-10-11,10,98.800000,95.400000,0.60714286,-0.03441296,0.05060729,downtrend,False
137,SSI,2024-09-30,2024-10-11,10,27.900000,27.450000,0.29032258,-0.01612903,0.04480287,oscillating_sideways,False
137,TCB,2024-09-30,2024-10-11,10,24.200000,24.450000,0.10638298,0.01033058,0.05165289,oscillating_sideways,False
137,VCB,2024-09-30,2024-10-11,10,92.000000,91.500000,0.13513514,-0.00543478,0.03260870,oscillating_sideways,False
137,VND,2024-09-30,2024-10-11,10,15.250000,15.200000,0.02564103,-0.00327869,0.06885246,oscillating_sideways,False
137,VPB,2024-09-30,2024-10-11,10,20.100000,20.700000,0.42857143,0.02985075,0.05472637,uptrend,False
138,FPT,2024-10-07,2024-10-18,10,134.100000,137.000000,0.20279720,0.02162565,0.06860552,oscillating_sideways,False
138,HPG,2024-10-07,2024-10-18,10,26.400000,26.950000,0.24444444,0.02083333,0.05681818,oscillating_sideways,False
138,MBB,2024-10-07,2024-10-18,10,25.200000,25.750000,0.31428571,0.02182540,0.04761905,oscillating_sideways,False
138,MWG,2024-10-07,2024-10-18,10,66.300000,65.700000,0.09090909,-0.00904977,0.05429864,oscillating_sideways,False
138,PNJ,2024-10-07,2024-10-18,10,95.400000,94.900000,0.10638298,-0.00524109,0.02410901,oscillating_sideways,False
138,SSI,2024-10-07,2024-10-18,10,27.600000,27.350000,0.13513514,-0.00905797,0.03804348,oscillating_sideways,False
138,TCB,2024-10-07,2024-10-18,10,24.150000,24.450000,0.25000000,0.01242236,0.04140787,oscillating_sideways,False
138,VCB,2024-10-07,2024-10-18,10,92.000000,92.400000,0.11764706,0.00434783,0.02391304,oscillating_sideways,False
138,VND,2024-10-07,2024-10-18,10,14.950000,14.850000,0.06666667,-0.00668896,0.05685619,oscillating_sideways,False
138,VPB,2024-10-07,2024-10-18,10,20.000000,20.550000,0.40740741,0.02750000,0.06750000,uptrend,False
139,FPT,2024-10-14,2024-10-25,10,137.600000,134.000000,0.48648649,-0.02616279,0.06322674,downtrend,False
139,HPG,2024-10-14,2024-10-25,10,27.050000,26.450000,0.54545455,-0.02218115,0.04066543,downtrend,False
139,MBB,2024-10-14,2024-10-25,10,25.850000,24.650000,0.60000000,-0.04642166,0.06382979,downtrend,False
139,MWG,2024-10-14,2024-10-25,10,63.600000,65.500000,0.48717949,0.02987421,0.05031447,uptrend,False
139,PNJ,2024-10-14,2024-10-25,10,94.700000,94.100000,0.12500000,-0.00633580,0.03062302,oscillating_sideways,False
139,SSI,2024-10-14,2024-10-25,10,27.650000,26.700000,0.46341463,-0.03435805,0.04701627,downtrend,False
139,TCB,2024-10-14,2024-10-25,10,24.350000,23.500000,0.58620690,-0.03490760,0.05749487,downtrend,False
139,VCB,2024-10-14,2024-10-25,10,91.400000,91.800000,0.16666667,0.00437637,0.02297593,oscillating_sideways,False
139,VND,2024-10-14,2024-10-25,10,15.150000,14.300000,0.62962963,-0.05610561,0.07590759,downtrend,False
139,VPB,2024-10-14,2024-10-25,10,20.650000,20.100000,0.37931034,-0.02663438,0.05084746,downtrend,False
140,FPT,2024-10-21,2024-11-01,10,135.500000,134.600000,0.12676056,-0.00664207,0.03763838,oscillating_sideways,False
140,HPG,2024-10-21,2024-11-01,10,26.750000,26.550000,0.14285714,-0.00747664,0.02990654,oscillating_sideways,False
140,MBB,2024-10-21,2024-11-01,10,25.550000,24.600000,0.54285714,-0.03718200,0.05283757,downtrend,False
140,MWG,2024-10-21,2024-11-01,10,65.800000,66.000000,0.05000000,0.00303951,0.02887538,oscillating_sideways,False
140,PNJ,2024-10-21,2024-11-01,10,94.600000,91.400000,0.32653061,-0.03382664,0.05391121,oscillating_sideways,False
140,SSI,2024-10-21,2024-11-01,10,26.900000,26.200000,0.38888889,-0.02602230,0.05018587,downtrend,False
140,TCB,2024-10-21,2024-11-01,10,24.150000,23.700000,0.29032258,-0.01863354,0.04554865,oscillating_sideways,False
140,VCB,2024-10-21,2024-11-01,10,92.000000,93.500000,0.42857143,0.01630435,0.04130435,uptrend,False
140,VND,2024-10-21,2024-11-01,10,14.700000,14.350000,0.28000000,-0.02380952,0.04761905,oscillating_sideways,False
140,VPB,2024-10-21,2024-11-01,10,20.650000,20.150000,0.35714286,-0.02421308,0.04116223,downtrend,False
141,FPT,2024-10-28,2024-11-08,10,134.900000,135.800000,0.12000000,0.00667161,0.03928836,oscillating_sideways,False
141,HPG,2024-10-28,2024-11-08,10,26.750000,27.000000,0.14285714,0.00934579,0.05046729,oscillating_sideways,False
141,MBB,2024-10-28,2024-11-08,10,24.800000,24.550000,0.16129032,-0.01008065,0.03225806,oscillating_sideways,False
141,MWG,2024-10-28,2024-11-08,10,65.500000,65.000000,0.11111111,-0.00763359,0.03053435,oscillating_sideways,False
141,PNJ,2024-10-28,2024-11-08,10,94.900000,93.000000,0.18095238,-0.02002107,0.05374078,oscillating_sideways,False
141,SSI,2024-10-28,2024-11-08,10,26.800000,26.100000,0.36842105,-0.02611940,0.04104478,downtrend,False
141,TCB,2024-10-28,2024-11-08,10,23.650000,23.600000,0.03030303,-0.00211416,0.03171247,oscillating_sideways,False
141,VCB,2024-10-28,2024-11-08,10,92.000000,92.200000,0.04000000,0.00217391,0.04130435,oscillating_sideways,False
141,VND,2024-10-28,2024-11-08,10,14.600000,14.800000,0.18181818,0.01369863,0.04794521,oscillating_sideways,False
141,VPB,2024-10-28,2024-11-08,10,20.100000,19.500000,0.37500000,-0.02985075,0.05721393,downtrend,False
142,FPT,2024-11-04,2024-11-15,10,132.800000,133.900000,0.08943089,0.00828313,0.05722892,oscillating_sideways,False
142,HPG,2024-11-04,2024-11-15,10,26.300000,25.900000,0.12500000,-0.01520913,0.07604563,oscillating_sideways,False
142,MBB,2024-11-04,2024-11-15,10,24.450000,23.500000,0.51351351,-0.03885481,0.06134969,downtrend,False
142,MWG,2024-11-04,2024-11-15,10,65.100000,59.900000,0.61904762,-0.07987711,0.09370200,downtrend,False
142,PNJ,2024-11-04,2024-11-15,10,92.700000,91.400000,0.25490196,-0.01402373,0.04099245,oscillating_sideways,False
142,SSI,2024-11-04,2024-11-15,10,26.250000,23.950000,0.79310345,-0.08761905,0.11047619,downtrend,False
142,TCB,2024-11-04,2024-11-15,10,23.450000,22.450000,0.47619048,-0.04264392,0.07462687,downtrend,False
142,VCB,2024-11-04,2024-11-15,10,92.500000,91.700000,0.23529412,-0.00864865,0.04000000,oscillating_sideways,False
142,VND,2024-11-04,2024-11-15,10,14.300000,13.700000,0.37500000,-0.04195804,0.08391608,downtrend,False
142,VPB,2024-11-04,2024-11-15,10,19.700000,18.700000,0.55555556,-0.05076142,0.07614213,downtrend,False
143,FPT,2024-11-11,2024-11-22,10,138.300000,133.900000,0.30555556,-0.03181490,0.09544469,oscillating_sideways,False
143,HPG,2024-11-11,2024-11-22,10,27.700000,26.100000,0.55172414,-0.05776173,0.09566787,downtrend,False
143,MBB,2024-11-11,2024-11-22,10,24.300000,24.000000,0.14285714,-0.01234568,0.06172840,oscillating_sideways,False
143,MWG,2024-11-11,2024-11-22,10,63.000000,59.000000,0.37735849,-0.06349206,0.14285714,downtrend,False
143,PNJ,2024-11-11,2024-11-22,10,92.900000,92.900000,0.00000000,0.00000000,0.03767492,oscillating_sideways,False
143,SSI,2024-11-11,2024-11-22,10,25.700000,24.350000,0.38028169,-0.05252918,0.09338521,downtrend,False
143,TCB,2024-11-11,2024-11-22,10,23.200000,23.500000,0.14285714,0.01293103,0.06465517,oscillating_sideways,False
143,VCB,2024-11-11,2024-11-22,10,92.000000,90.600000,0.36842105,-0.01521739,0.03586957,downtrend,False
143,VND,2024-11-11,2024-11-22,10,14.500000,13.700000,0.53333333,-0.05517241,0.08275862,downtrend,False
143,VPB,2024-11-11,2024-11-22,10,19.200000,19.050000,0.07317073,-0.00781250,0.05468750,oscillating_sideways,False
144,FPT,2024-11-18,2024-11-29,10,134.000000,144.300000,0.56284153,0.07686567,0.13955224,uptrend,False
144,HPG,2024-11-18,2024-11-29,10,25.800000,26.750000,0.54285714,0.03682171,0.05813953,uptrend,False
144,MBB,2024-11-18,2024-11-29,10,23.400000,24.150000,0.48387097,0.03205128,0.04914530,uptrend,False
144,MWG,2024-11-18,2024-11-29,10,58.900000,60.500000,0.25806452,0.02716469,0.08319185,oscillating_sideways,False
144,PNJ,2024-11-18,2024-11-29,10,91.900000,92.900000,0.23809524,0.01088139,0.03808487,oscillating_sideways,False
144,SSI,2024-11-18,2024-11-29,10,24.300000,24.550000,0.11111111,0.01028807,0.04732510,oscillating_sideways,False
144,TCB,2024-11-18,2024-11-29,10,22.450000,23.600000,0.85185185,0.05122494,0.06681514,uptrend,False
144,VCB,2024-11-18,2024-11-29,10,91.000000,93.300000,0.51111111,0.02527473,0.03956044,uptrend,False
144,VND,2024-11-18,2024-11-29,10,13.850000,13.750000,0.08333333,-0.00722022,0.03971119,oscillating_sideways,False
144,VPB,2024-11-18,2024-11-29,10,18.700000,19.150000,0.39130435,0.02406417,0.05347594,uptrend,False
145,FPT,2024-11-25,2024-12-06,10,133.900000,149.500000,0.68421053,0.11650485,0.13965646,uptrend,False
145,HPG,2024-11-25,2024-12-06,10,26.300000,27.600000,0.52000000,0.04942966,0.07034221,uptrend,False
145,MBB,2024-11-25,2024-12-06,10,23.950000,24.350000,0.25000000,0.01670146,0.03340292,oscillating_sideways,False
145,MWG,2024-11-25,2024-12-06,10,59.000000,61.100000,0.28767123,0.03559322,0.06610169,oscillating_sideways,False
145,PNJ,2024-11-25,2024-12-06,10,92.900000,96.400000,0.71428571,0.03767492,0.04520990,uptrend,False
145,SSI,2024-11-25,2024-12-06,10,24.500000,26.350000,0.53623188,0.07551020,0.11428571,uptrend,False
145,TCB,2024-11-25,2024-12-06,10,23.500000,24.150000,0.52000000,0.02765957,0.03829787,uptrend,False
145,VCB,2024-11-25,2024-12-06,10,91.300000,94.200000,0.52727273,0.03176342,0.04819277,uptrend,False
145,VND,2024-11-25,2024-12-06,10,13.900000,13.550000,0.17073171,-0.02517986,0.11870504,oscillating_sideways,False
145,VPB,2024-11-25,2024-12-06,10,19.050000,19.350000,0.30000000,0.01574803,0.03674541,oscillating_sideways,False
146,FPT,2024-12-02,2024-12-13,10,142.200000,149.500000,0.42196532,0.05133615,0.07243319,uptrend,False
146,HPG,2024-12-02,2024-12-13,10,26.900000,27.200000,0.10714286,0.01115242,0.06691450,oscillating_sideways,False
146,MBB,2024-12-02,2024-12-13,10,24.150000,24.250000,0.06666667,0.00414079,0.03312629,oscillating_sideways,False
146,MWG,2024-12-02,2024-12-13,10,60.400000,61.000000,0.08108108,0.00993377,0.06456954,oscillating_sideways,False
146,PNJ,2024-12-02,2024-12-13,10,94.000000,97.000000,0.71428571,0.03191489,0.05425532,uptrend,False
146,SSI,2024-12-02,2024-12-13,10,24.450000,25.800000,0.40298507,0.05521472,0.11451943,uptrend,False
146,TCB,2024-12-02,2024-12-13,10,23.650000,24.350000,0.50000000,0.02959831,0.05073996,uptrend,False
146,VCB,2024-12-02,2024-12-13,10,94.200000,93.100000,0.18032787,-0.01167728,0.02972399,oscillating_sideways,False
146,VND,2024-12-02,2024-12-13,10,13.850000,13.150000,0.35000000,-0.05054152,0.10469314,oscillating_sideways,False
146,VPB,2024-12-02,2024-12-13,10,19.200000,19.150000,0.04000000,-0.00260417,0.03906250,oscillating_sideways,False
147,FPT,2024-12-09,2024-12-20,10,147.000000,149.500000,0.26315789,0.01700680,0.03945578,oscillating_sideways,False
147,HPG,2024-12-09,2024-12-20,10,27.650000,26.700000,0.44186047,-0.03435805,0.05424955,downtrend,False
147,MBB,2024-12-09,2024-12-20,10,24.400000,24.000000,0.40000000,-0.01639344,0.03073770,downtrend,False
147,MWG,2024-12-09,2024-12-20,10,61.100000,60.600000,0.12195122,-0.00818331,0.03600655,oscillating_sideways,False
147,PNJ,2024-12-09,2024-12-20,10,96.800000,97.000000,0.06666667,0.00206612,0.02995868,oscillating_sideways,False
147,SSI,2024-12-09,2024-12-20,10,26.200000,26.250000,0.04347826,0.00190840,0.03816794,oscillating_sideways,False
147,TCB,2024-12-09,2024-12-20,10,24.150000,23.800000,0.33333333,-0.01449275,0.03312629,oscillating_sideways,False
147,VCB,2024-12-09,2024-12-20,10,95.300000,92.500000,0.77777778,-0.02938090,0.03252886,downtrend,False
147,VND,2024-12-09,2024-12-20,10,13.450000,12.700000,0.78947368,-0.05576208,0.06691450,downtrend,False
147,VPB,2024-12-09,2024-12-20,10,19.400000,18.900000,0.55555556,-0.02577320,0.04896907,downtrend,False
148,FPT,2024-12-16,2024-12-27,10,149.900000,149.600000,0.04225352,-0.00200133,0.02801868,oscillating_sideways,False
148,HPG,2024-12-16,2024-12-27,10,27.000000,26.850000,0.06382979,-0.00555556,0.02777778,oscillating_sideways,False
148,MBB,2024-12-16,2024-12-27,10,24.100000,25.050000,0.48717949,0.03941909,0.06224066,uptrend,False
148,MWG,2024-12-16,2024-12-27,10,61.000000,61.400000,0.09090909,0.00655738,0.04918033,oscillating_sideways,False
148,PNJ,2024-12-16,2024-12-27,10,98.200000,97.600000,0.27272727,-0.00610998,0.03156823,oscillating_sideways,False
148,SSI,2024-12-16,2024-12-27,10,26.100000,26.600000,0.26315789,0.01915709,0.04980843,oscillating_sideways,False
148,TCB,2024-12-16,2024-12-27,10,24.300000,24.600000,0.18750000,0.01234568,0.04732510,oscillating_sideways,False
148,VCB,2024-12-16,2024-12-27,10,93.100000,92.200000,0.42857143,-0.00966702,0.01933405,downtrend,False
148,VND,2024-12-16,2024-12-27,10,13.100000,12.850000,0.23809524,-0.01908397,0.04580153,oscillating_sideways,False
148,VPB,2024-12-16,2024-12-27,10,19.100000,19.250000,0.17647059,0.00785340,0.03926702,oscillating_sideways,False
149,FPT,2024-12-23,2025-01-06,10,149.800000,149.300000,0.05617978,-0.00333778,0.03671562,oscillating_sideways,False
149,HPG,2024-12-23,2025-01-06,10,27.000000,26.050000,0.37254902,-0.03518519,0.04259259,downtrend,False
149,MBB,2024-12-23,2025-01-06,10,24.050000,24.400000,0.12727273,0.01455301,0.06652807,oscillating_sideways,False
149,MWG,2024-12-23,2025-01-06,10,61.000000,57.000000,0.62500000,-0.06557377,0.08852459,downtrend,False
149,PNJ,2024-12-23,2025-01-06,10,97.300000,96.800000,0.18518519,-0.00513875,0.02569373,oscillating_sideways,False
149,SSI,2024-12-23,2025-01-06,10,25.850000,24.900000,0.33333333,-0.03675048,0.07930368,oscillating_sideways,False
149,TCB,2024-12-23,2025-01-06,10,23.900000,23.600000,0.12500000,-0.01255230,0.05857741,oscillating_sideways,False
149,VCB,2024-12-23,2025-01-06,10,92.400000,92.900000,0.13513514,0.00541126,0.02813853,oscillating_sideways,False
149,VND,2024-12-23,2025-01-06,10,12.800000,11.950000,0.62962963,-0.06640625,0.09765625,downtrend,False
149,VPB,2024-12-23,2025-01-06,10,18.950000,18.800000,0.17647059,-0.00791557,0.03430079,oscillating_sideways,False
150,FPT,2024-12-30,2025-01-13,10,150.500000,147.600000,0.27102804,-0.01926910,0.06112957,oscillating_sideways,False
150,HPG,2024-12-30,2025-01-13,10,26.750000,25.900000,0.32075472,-0.03177570,0.05981308,oscillating_sideways,False
150,MBB,2024-12-30,2025-01-13,10,24.800000,21.500000,0.68750000,-0.13306452,0.18145161,excluded_reference_reset,True
150,MWG,2024-12-30,2025-01-13,10,61.000000,57.300000,0.62711864,-0.06065574,0.07868852,downtrend,False
150,PNJ,2024-12-30,2025-01-13,10,97.500000,94.400000,0.37349398,-0.03179487,0.05128205,downtrend,False
150,SSI,2024-12-30,2025-01-13,10,26.450000,24.150000,0.65714286,-0.08695652,0.12854442,downtrend,False
150,TCB,2024-12-30,2025-01-13,10,24.400000,23.800000,0.23076923,-0.02459016,0.06557377,oscillating_sideways,False
150,VCB,2024-12-30,2025-01-13,10,92.000000,91.900000,0.02127660,-0.00108696,0.02500000,oscillating_sideways,False
150,VND,2024-12-30,2025-01-13,10,12.750000,11.550000,0.80000000,-0.09411765,0.13333333,downtrend,False
150,VPB,2024-12-30,2025-01-13,10,19.250000,18.300000,0.70370370,-0.04935065,0.05194805,downtrend,False
151,FPT,2025-01-07,2025-01-20,10,150.100000,150.000000,0.00869565,-0.00066622,0.04397069,oscillating_sideways,False
151,HPG,2025-01-07,2025-01-20,10,26.050000,26.450000,0.20000000,0.01535509,0.04990403,oscillating_sideways,False
151,MBB,2025-01-07,2025-01-20,10,21.650000,21.850000,0.12500000,0.00923788,0.04618938,excluded_reference_reset,True
151,MWG,2025-01-07,2025-01-20,10,57.100000,57.500000,0.14285714,0.00700525,0.02977233,oscillating_sideways,False
151,PNJ,2025-01-07,2025-01-20,10,94.600000,96.100000,0.18518519,0.01585624,0.03276956,oscillating_sideways,False
151,SSI,2025-01-07,2025-01-20,10,24.550000,24.500000,0.02040816,-0.00203666,0.07535642,oscillating_sideways,False
151,TCB,2025-01-07,2025-01-20,10,23.650000,24.400000,0.33333333,0.03171247,0.05708245,oscillating_sideways,False
151,VCB,2025-01-07,2025-01-20,10,92.300000,91.700000,0.13636364,-0.00650054,0.02275190,oscillating_sideways,False
151,VND,2025-01-07,2025-01-20,10,11.800000,11.950000,0.06976744,0.01271186,0.08898305,oscillating_sideways,False
151,VPB,2025-01-07,2025-01-20,10,18.700000,18.400000,0.25000000,-0.01604278,0.04545455,oscillating_sideways,False
152,FPT,2025-01-14,2025-02-03,10,145.100000,145.500000,0.02150538,0.00275672,0.07718815,oscillating_sideways,False
152,HPG,2025-01-14,2025-02-03,10,25.850000,26.400000,0.31428571,0.02127660,0.03675048,oscillating_sideways,False
152,MBB,2025-01-14,2025-02-03,10,21.300000,22.050000,0.48387097,0.03521127,0.06103286,uptrend,False
152,MWG,2025-01-14,2025-02-03,10,57.200000,59.600000,0.52173913,0.04195804,0.06118881,uptrend,False
152,PNJ,2025-01-14,2025-02-03,10,95.400000,98.100000,0.45762712,0.02830189,0.05241090,uptrend,False
152,SSI,2025-01-14,2025-02-03,10,23.950000,24.800000,0.41463415,0.03549061,0.05636743,uptrend,False
152,TCB,2025-01-14,2025-02-03,10,23.600000,24.250000,0.31707317,0.02754237,0.05720339,oscillating_sideways,False
152,VCB,2025-01-14,2025-02-03,10,91.700000,91.600000,0.01818182,-0.00109051,0.02181025,oscillating_sideways,False
152,VND,2025-01-14,2025-02-03,10,11.250000,11.600000,0.15555556,0.03111111,0.09333333,oscillating_sideways,False
152,VPB,2025-01-14,2025-02-03,10,18.150000,18.500000,0.25925926,0.01928375,0.05234160,oscillating_sideways,False
153,FPT,2025-01-21,2025-02-10,10,149.900000,142.000000,0.41361257,-0.05270180,0.09339560,downtrend,False
153,HPG,2025-01-21,2025-02-10,10,26.300000,25.400000,0.32142857,-0.03422053,0.06083650,oscillating_sideways,False
153,MBB,2025-01-21,2025-02-10,10,21.850000,22.900000,0.56756757,0.04805492,0.06864989,uptrend,False
153,MWG,2025-01-21,2025-02-10,10,57.700000,57.400000,0.05263158,-0.00519931,0.05025997,oscillating_sideways,False
153,PNJ,2025-01-21,2025-02-10,10,95.600000,95.200000,0.04761905,-0.00418410,0.06276151,oscillating_sideways,False
153,SSI,2025-01-21,2025-02-10,10,24.450000,24.900000,0.20000000,0.01840491,0.04294479,oscillating_sideways,False
153,TCB,2025-01-21,2025-02-10,10,24.200000,25.750000,0.60784314,0.06404959,0.08677686,uptrend,False
153,VCB,2025-01-21,2025-02-10,10,91.400000,92.200000,0.16666667,0.00875274,0.02407002,oscillating_sideways,False
153,VND,2025-01-21,2025-02-10,10,11.950000,12.600000,0.25490196,0.05439331,0.12970711,oscillating_sideways,False
153,VPB,2025-01-21,2025-02-10,10,18.400000,18.850000,0.25714286,0.02445652,0.05163043,oscillating_sideways,False
154,FPT,2025-02-04,2025-02-17,10,146.200000,143.600000,0.19117647,-0.01778386,0.05061560,oscillating_sideways,False
154,HPG,2025-02-04,2025-02-17,10,26.850000,26.150000,0.25925926,-0.02607076,0.05959032,oscillating_sideways,False
154,MBB,2025-02-04,2025-02-17,10,22.450000,22.650000,0.15384615,0.00890869,0.05122494,oscillating_sideways,False
154,MWG,2025-02-04,2025-02-17,10,59.600000,54.100000,0.87301587,-0.09228188,0.10234899,downtrend,False
154,PNJ,2025-02-04,2025-02-17,10,98.200000,95.400000,0.35897436,-0.02851324,0.06211813,downtrend,False
154,SSI,2025-02-04,2025-02-17,10,25.300000,25.000000,0.33333333,-0.01185771,0.03162055,oscillating_sideways,False
