variant,fold_id,signal_date,entry_date,exit_date,ticker,sector,fair_value_centre_vnd,signal_close_vnd,spacing_fraction,maximum_levels,first_level,maximum_inventory_shares,target_sales,net_pnl_vnd,double_cost_pnl_vnd,campaign_return,normal_target_gain_vnd,other_loss_vnd,target_completion,opportunity_score,fair_value_discount_fraction,crash_veto_triggered,hard_lower_triggered,residual_z5,residual_1,residual_slope20,downside_semivol20,residual_ar1_20,market_return20,close_minus_sma50_fraction,sma20_minus_sma50_fraction,atr20_fraction,log_median_value60
anchor_reclaim_1,wf_03,2023-05-23,2023-05-24,2023-06-01,HPG,materials,21750,21700,0.0152238314680711,1,1,100,0,-33538,-39950,-0.015575706208129666,0,33538,False,0.7283707176355121,0.0022988505747126436,False,False,-0.6151181547277768,-0.006631343296490917,-0.0006761490520864534,0.006843562577069574,0.08657163267182143,0.02783862185848179,0.026781489542916627,0.02429734077789344,0.020298441957428134,25.788873731806895
anchor_reclaim_1,wf_03,2023-05-19,2023-05-26,2023-05-30,VPB,banks,19450,19300,0.015173945225758698,1,1,100,1,12249,6445,0.006353584855551775,12249,0,True,1.3050741508983814,0.007712082262210797,False,False,-0.92389037762106,0.0008925423292831102,0.00020516055694197045,0.008980379327193587,-0.002631930670010916,0.022442568628492084,-0.035771382893685054,-0.025529576338928855,0.020231926967678265,25.41515960226436
anchor_reclaim_1,wf_04,2023-07-03,2023-07-04,2023-07-12,TCB,banks,32600,32000,0.01612723214285714,1,1,100,0,-67703,-77250,-0.021059687726976514,0,67703,False,3.1268988327754057,0.018404907975460124,False,False,-2.270975084712485,-0.007952818113237987,-0.00016453039550392654,0.006211699688298182,-0.28317842409144944,0.04795565641106068,0.036001036001036,0.0546976171976172,0.02150297619047619,24.725153906223895
anchor_reclaim_1,wf_04,2023-07-13,2023-07-17,2023-07-24,VND,securities,19250,17950,0.028153601273378435,1,1,100,0,17437,11775,0.009285802153888592,0,0,False,3.504593229845354,0.06753246753246753,False,False,-1.705556930455698,6.679496547860528e-05,-0.0008827262448630657,0.01823091461110189,0.28960596811382056,0.0541284617602067,0.013208399187175434,0.0675378189207496,0.037538135031171246,26.05801891231316
anchor_reclaim_1,wf_04,2023-08-03,2023-08-04,2023-08-09,HPG,materials,27500,26850,0.017424847033785582,1,1,100,1,34067,25885,0.012575219873476316,34067,0,True,3.0659462715820505,0.023636363636363636,False,False,-2.0485902688062003,-0.02101262878767039,-0.0006092762607257052,0.008555325330556073,0.10798823879469913,0.0701099868515521,0.058920965451964034,0.09273939107114687,0.023233129378380776,26.088395232004455
anchor_reclaim_1,wf_05,2023-09-19,2023-09-22,2023-09-26,TCB,banks,34300,33900,0.017646439106616098,1,1,100,0,-143195,-153140,-0.042301931717807904,0,143195,False,1.924813326981538,0.011661807580174927,False,True,-1.429169099141148,-0.008960978463032405,-0.0006319248263615438,0.0076916733224241,0.03420649731744833,0.1019289275902011,0.007429420505200594,0.020579494799405646,0.02352858547548813,24.978924006724224
anchor_reclaim_1,wf_05,2023-09-22,2023-09-25,2023-09-27,SSI,securities,33700,32600,0.027990797546012275,1,1,100,0,-197738,-207360,-0.05983085977094964,0,197738,False,1.8284863372122675,0.032640949554896145,False,True,-0.95388774365916,-0.0313224190561842,-0.0004374460481040282,0.012078989189405982,0.42292597186139624,0.058945331273989564,0.05059619722848856,0.09990331936835321,0.03732106339468303,26.12527776096423
anchor_reclaim_1,wf_05,2023-10-06,2023-10-09,2023-10-12,VPB,banks,21700,20950,0.020968291851346743,1,1,100,1,31359,24895,0.014666053690879678,31359,0,True,1.8459196928561525,0.03456221198156682,False,False,-0.6096883789301097,-0.010500587759167273,-0.00010195560136344334,0.006723765720904141,0.2243544576005024,-0.07746616137101821,-0.026622682711517912,0.0006736979045672072,0.027957722468462322,25.686546857987995
anchor_reclaim_1,wf_05,2023-10-06,2023-10-10,2023-10-17,HPG,materials,26950,24950,0.02791296879473232,1,1,100,0,-130201,-137895,-0.049526082395248576,0,130201,False,3.151328880288944,0.07421150278293136,False,False,-1.1573228862829497,-0.019347444642974786,-3.61194385551128e-05,0.009840717954825239,-0.14384917970532246,-0.06637379330295796,-0.08376482685174984,-0.01197164995776872,0.03721729172630976,26.253846077103503
anchor_reclaim_1,wf_05,2023-10-10,2023-10-12,2023-10-18,TCB,banks,33400,32500,0.01802197802197802,1,1,100,0,-137848,-147530,-0.04183633364542851,0,137848,False,2.0297697938772807,0.02694610778443114,False,True,-0.9083845156532412,0.008685407916508821,3.0294087348070347e-05,0.008604598619219805,-0.028954329140376028,-0.06945484661888945,-0.038518430862079164,-0.013519910064493225,0.02402930402930403,24.94057944567589
