trial_id,fold_id,sample_role,ticker,sector,signal_date,entry_date,exit_date,exit_reason,exit_session_offset,entry_price_vnd,exit_price_vnd,target_vnd,downside_vnd,grid_distance_fraction,gap_down_exit,target_first,net_pnl_vnd,net_return,double_cost_net_pnl_vnd,double_cost_net_return,residual_z5,residual_1,residual_5,residual_slope20,downside_semivol20,residual_ar1_20,ticker_return5,market_return5,atr20_fraction,log_median_value60,predicted_probability,base_probability,estimated_ev_vnd,selected,selection_rank
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_11,oos,MWG,consumer_retail,2024-10-01,2024-10-02,2024-10-03,downside_touch,1,67500,66348,68652,66348,0.01706700379266751,False,False,-148609,-0.021972106281778894,-181911,-0.026842526970017575,-1.4044818579854477,-0.008207092868008432,-0.02736652188942952,-0.00015552422776398599,0.006119465067435805,-0.0913262850566713,-0.004241271816970094,0.025527334044970193,0.01706700379266751,26.267806398971892,0.6448923913642952,0.5434782608695652,8209.534223983363,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_11,oos,MWG,consumer_retail,2024-10-11,2024-10-14,2024-10-14,downside_touch,0,64900,63649,66151,63649,0.019269102990033222,False,False,-157145,-0.024165223729574623,-189283,-0.02904900099601135,-2.1907461854467196,-0.0066840760797987776,-0.04710785156160743,-0.0004473561620868704,0.008858255203292578,-0.04437064262761598,-0.028665947796915114,0.020741096052416846,0.019269102990033222,26.200526435168854,0.6602820146733069,0.5434782608695652,11091.355863274635,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_12,oos,MWG,consumer_retail,2024-11-11,2024-11-12,2024-11-12,downside_touch,0,63100,62027,64173,62027,0.017006802721088433,False,False,-138569,-0.021916215775930104,-169732,-0.026791685693806196,-1.5323351990825425,-0.02789227239526157,-0.035513659308251844,-0.0010971705857197706,0.007458031482885439,0.043234772037088934,-0.0322537276566468,0.004661156914247657,0.017006802721088433,26.141232740597182,0.7682216031004595,0.5497835497835498,28066.028201402147,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_12,oos,VPB,banks,2024-11-11,2024-11-12,2024-11-12,downside_touch,0,19250,18901,19599,18901,0.01810515873015873,False,False,-44412,-0.023024653051575285,-53922,-0.027900103534934113,-1.4635176931484275,-0.011686050508262978,-0.027961883669671565,-0.0004778227900133862,0.007893196563561333,-0.0009477689225918944,-0.025479361513577548,0.003908449565017741,0.01810515873015873,26.042647681381023,0.6282345601862501,0.5497835497835498,977.4168471885787,True,2
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_12,oos,MWG,consumer_retail,2024-11-19,2024-11-20,2024-11-21,target,1,57200,58493,58493,55907,0.022608695652173914,False,True,100300,0.017499830759363545,71406,0.012433837604392362,-1.0655439320985052,-0.016336287298475048,-0.02869117080109264,-0.0007759902472941046,0.012027060764944164,0.08750858551329369,-0.05490303822078402,-0.042920291261061255,0.022608695652173914,26.135668120643203,0.6243157229332774,0.5497835497835498,219.09052572146174,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_12,oos,VND,securities,2024-12-03,2024-12-04,2024-12-04,downside_touch,0,13750,13481,14019,13481,0.019567099567099566,False,False,-33732,-0.024483148057287026,-40463,-0.029309779077440604,-1.5185760662184609,-0.005035556367552816,-0.033791981397347993,-0.0005010076282699028,0.008114590831283448,-0.15673713869384226,-0.02141501282387559,0.011290785597383933,0.019567099567099566,24.74447296870731,0.6236780983237856,0.5497835497835498,95.70506891892728,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_12,oos,VPB,banks,2024-12-10,2024-12-11,2024-12-19,downside_touch,6,19250,18905,19595,18905,0.017934446505875078,False,False,-44013,-0.022817798224781208,-53524,-0.02769417198182214,-1.0066009420788,-0.007942417257860176,-0.014153233883121574,-0.000265907093264119,0.0038090917004664276,-0.2262444808107865,0.0030588356799888805,0.024649415382410687,0.017934446505875078,26.014954683314084,0.6442917615452012,0.5497835497835498,4084.613613360314,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_12,oos,VND,securities,2024-12-11,2024-12-12,2024-12-19,downside_touch,5,13200,12857,13543,12857,0.025974025974025972,False,False,-40794,-0.03084190367896719,-47286,-0.035680438010841614,-1.6385466531323443,-0.011832433607706928,-0.04023665688581218,-0.0006218435794559949,0.01137928703460569,-0.23064558304946428,-0.002400550005595581,0.03288681874613621,0.025974025974025972,24.775159474494945,0.7408552420900001,0.5497835497835498,22770.418678128255,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_13,oos,MWG,consumer_retail,2025-01-17,2025-01-20,2025-01-23,target,3,57700,58805,58805,56595,0.019146653462078073,False,True,81347,0.014070080405648373,52100,0.0089934158184345,-1.0315850258168247,-0.008073678029834615,-0.023957808016212695,-0.0002790632383034374,0.007095399770710646,0.04208568744098749,0.0035206898647790474,0.025534220265360022,0.019146653462078073,25.785481779140184,0.6209793956613293,0.5017182130584192,3701.5238959596463,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_13,oos,HPG,materials,2025-02-10,2025-02-11,2025-02-11,target,0,25450,25872,25872,25028,0.01659167604049494,False,True,29316,0.0114959341113101,16535,0.006471264610733963,-2.1572249141673536,-0.03547699773419569,-0.049949151173315116,-0.0009638807545331203,0.008811486616276657,0.2465577591182858,-0.037318072969840355,0.013752496518949152,0.01659167604049494,25.972706079919156,0.7026668683278413,0.5017182130584192,18267.59884795126,True,1
